Date,p_high_vol_calibrated
2015-03-19,0.09649246226670803
2015-03-20,0.09597600138742536
2015-03-23,0.09553456261200619
2015-03-24,0.09579643589727478
2015-03-25,0.09599543842916712
2015-03-26,0.0959925749792588
2015-03-27,0.09500385139158446
2015-03-30,0.09678704334875728
2015-03-31,0.09701686877091673
2015-04-01,0.0957594533696605
2015-04-02,0.09576650457875886
2015-04-06,0.09593481738703945
2015-04-07,0.09490475578511456
2015-04-08,0.09411492625482258
2015-04-09,0.09373420558223752
2015-04-10,0.09377867784131559
2015-04-13,0.09412321757985587
2015-04-14,0.09386640911465081
2015-04-15,0.09391397437074513
2015-04-16,0.09386301346656747
2015-04-17,0.09484571714001272
2015-04-20,0.09550578742598388
2015-04-21,0.09550891531607766
2015-04-22,0.09553545582111658
2015-04-23,0.09548584412774778
2015-04-24,0.09375003349070479
2015-04-27,0.09365868592398628
2015-04-28,0.09358802803163399
2015-04-29,0.093677547039165
2015-04-30,0.09438725640623949
2015-05-01,0.09559663446026749
2015-05-04,0.09553350307002768
2015-05-05,0.0962524391824338
2015-05-06,0.09625560064382475
2015-05-07,0.09585500646553792
2015-05-08,0.09627106527613051
2015-05-11,0.09638514529714187
2015-05-12,0.09547854870263249
2015-05-13,0.0952369405688587
2015-05-14,0.09573134948114456
2015-05-15,0.09466977002493447
2015-05-18,0.09428103926203081
2015-05-19,0.09402952268936624
2015-05-20,0.09408831300034189
2015-05-21,0.09301239498976234
2015-05-22,0.09324512749548955
2015-05-26,0.094348118773861
2015-05-27,0.09539108731309609
2015-05-28,0.09539029943143205
2015-05-29,0.09542473036133513
2015-06-01,0.09550145368729361
2015-06-02,0.09459443662107954
2015-06-03,0.09363313794141896
2015-06-04,0.09422716466238133
2015-06-05,0.094005650359988
2015-06-08,0.09395435446008762
2015-06-09,0.09399279160581399
2015-06-10,0.09554560610897009
2015-06-11,0.09501918782710111
2015-06-12,0.09551736949981116
2015-06-15,0.09536129563956026
2015-06-16,0.0954947791118094
2015-06-17,0.09442983199179501
2015-06-18,0.09526799747106726
2015-06-19,0.09487030540979205
2015-06-22,0.09448320511563112
2015-06-23,0.09445732513965574
2015-06-24,0.09516418888186377
2015-06-25,0.09415842006797653
2015-06-26,0.09405956002972873
2015-06-29,0.09610399763615261
2015-06-30,0.096251330913364
2015-07-01,0.09722380468315249
2015-07-02,0.09722162256181682
2015-07-06,0.09718481971699605
2015-07-07,0.09416959862056604
2015-07-08,0.09668831814786742
2015-07-09,0.09606305058601784
2015-07-10,0.09736862257608585
2015-07-13,0.09781765986360566
2015-07-14,0.09775559839741159
2015-07-15,0.09468928949047689
2015-07-16,0.09450062452435425
2015-07-17,0.09429181944301981
2015-07-20,0.0937526253708885
2015-07-21,0.09410794653018015
2015-07-22,0.09417490274802039
2015-07-23,0.09348424469073487
2015-07-24,0.1390954670061639
2015-07-27,0.13886175729964292
2015-07-28,0.14030547159158677
2015-07-29,0.14059231918650567
2015-07-30,0.14045491733921395
2015-07-31,0.13986594013031645
2015-08-03,0.139687433062411
2015-08-04,0.1390386502566779
2015-08-05,0.13865381347210282
2015-08-06,0.1390362445180704
2015-08-07,0.13901454663261859
2015-08-10,0.13999062302737797
2015-08-11,0.14034183303428122
2015-08-12,0.1402874313045781
2015-08-13,0.14001214419273517
2015-08-14,0.14001372311609614
2015-08-17,0.13942467761575025
2015-08-18,0.1388682341143259
2015-08-19,0.1393506508997259
2015-08-20,0.14091441039184255
2015-08-21,0.14226120617696975
2015-08-24,0.14310613197698935
2015-08-25,0.14226157734413683
2015-08-26,0.15114359073891923
2015-08-27,0.15381158132676884
2015-08-28,0.15160496432305715
2015-08-31,0.14595866503578134
2015-09-01,0.14881827585760804
2015-09-02,0.14608518583442934
2015-09-03,0.14409329525805245
2015-09-04,0.14432677939051206
2015-09-08,0.14669186107883417
2015-09-09,0.14444634342336454
2015-09-10,0.14357832387945485
2015-09-11,0.14362337630307742
2015-09-14,0.14272599451505447
2015-09-15,0.14119043503577222
2015-09-16,0.140000135432824
2015-09-17,0.140266649895184
2015-09-18,0.14168052989952548
2015-09-21,0.14163672260392643
2015-09-22,0.14138362219369846
2015-09-23,0.14069027926733668
2015-09-24,0.14056410374901562
2015-09-25,0.1398978299899667
2015-09-28,0.14109002568886828
2015-09-29,0.1412097972057599
2015-09-30,0.1429088239285015
2015-10-01,0.14290445585052644
2015-10-02,0.14354113420224113
2015-10-05,0.1404840615726896
2015-10-06,0.14083693934900443
2015-10-07,0.1404446183889367
2015-10-08,0.14028655646104196
2015-10-09,0.14029928305186656
2015-10-12,0.1394935129433296
2015-10-13,0.13974220596702927
2015-10-14,0.13966618686531465
2015-10-15,0.1404071915999141
2015-10-16,0.14041452835869103
2015-10-19,0.1404183744026459
2015-10-20,0.14012061962076736
2015-10-21,0.14023248802676752
2015-10-22,0.14042996130082433
2015-10-23,0.14066175608964643
2015-10-26,0.14069113000637132
2015-10-27,0.14072087488584953
2015-10-28,0.140324390774659
2015-10-29,0.1398565623196101
2015-10-30,0.13963266816397582
2015-11-02,0.14001943899160502
2015-11-03,0.13986392704705017
2015-11-04,0.13966604236471372
2015-11-05,0.13967164499952536
2015-11-06,0.13950477360751526
2015-11-09,0.1391687225976612
2015-11-10,0.1391208796661955
2015-11-11,0.13913345319782133
2015-11-12,0.13970655027386236
2015-11-13,0.13968786883227133
2015-11-16,0.14129403934635185
2015-11-17,0.14121908005603565
2015-11-18,0.1421759475568839
2015-11-19,0.14127569479163743
2015-11-20,0.14022169315328706
2015-11-23,0.1399134834404156
2015-11-24,0.1398468072904943
2015-11-25,0.13855769406029583
2015-11-27,0.138520147523757
2015-11-30,0.13861702716576832
2015-12-01,0.13927956146099063
2015-12-02,0.13990062237377182
2015-12-03,0.14052394154387754
2015-12-04,0.14215970048497154
2015-12-07,0.1422267742189079
2015-12-08,0.1418689992653924
2015-12-09,0.14178015364079236
2015-12-10,0.14127243514255022
2015-12-11,0.14014716571730604
2015-12-14,0.14069738627113484
2015-12-15,0.1413880677923542
2015-12-16,0.14187686023237006
2015-12-17,0.14271063399326042
2015-12-18,0.14256592364378537
2015-12-21,0.14271416497717357
2015-12-22,0.1426371799737797
2015-12-23,0.14245376244716068
2015-12-24,0.14161633664513437
2015-12-28,0.13987042386018678
2015-12-29,0.1399798784006062
2015-12-30,0.14043315196339784
2015-12-31,0.1402268591483901
2016-01-04,0.1407100082756441
2016-01-05,0.14079473453514418
2016-01-06,0.1397205196134808
2016-01-07,0.14062682809874322
2016-01-08,0.14061899577550996
2016-01-11,0.14109514415331245
2016-01-12,0.14169431478152178
2016-01-13,0.14255376959487048
2016-01-14,0.14317409782340848
2016-01-15,0.14400515917241055
2016-01-19,0.1440063257995915
2016-01-20,0.14351269224295943
2016-01-21,0.14266314539734465
2016-01-22,0.14322894593796756
2016-01-25,0.3329934144091485
2016-01-26,0.3416226941846785
2016-01-27,0.33864227722542495
2016-01-28,0.3384749355669224
2016-01-29,0.3467956316259387
2016-02-01,0.32641008279550604
2016-02-02,0.3452215639176913
2016-02-03,0.3376691836379942
2016-02-04,0.33749746266458
2016-02-05,0.31618407862494796
2016-02-08,0.31562133670552733
2016-02-09,0.3107140339922548
2016-02-10,0.30329977319459894
2016-02-11,0.2988336517402872
2016-02-12,0.32879130404482004
2016-02-16,0.32874584701366455
2016-02-17,0.3321816395734674
2016-02-18,0.3357126918446824
2016-02-19,0.3135763357777945
2016-02-22,0.30703412127423524
2016-02-23,0.3199089167081486
2016-02-24,0.30692227096817154
2016-02-25,0.31107360412073404
2016-02-26,0.3121780633276084
2016-02-29,0.3053670388788767
2016-03-01,0.31928899906004593
2016-03-02,0.31913957319307207
2016-03-03,0.3163496262412052
2016-03-04,0.313344834749232
2016-03-07,0.3021148600232199
2016-03-08,0.28886744797925973
2016-03-09,0.28919425448695935
2016-03-10,0.2879674584199799
2016-03-11,0.3045185592409267
2016-03-14,0.3051183662603439
2016-03-15,0.2928749833003494
2016-03-16,0.29301142004874103
2016-03-17,0.2921680206082151
2016-03-18,0.27769552040163753
2016-03-21,0.2755667660562161
2016-03-22,0.2739753065122389
2016-03-23,0.28193633013478997
2016-03-24,0.2776840448941543
2016-03-28,0.27490985184464756
2016-03-29,0.2850210856542075
2016-03-30,0.28602966667296015
2016-03-31,0.2805051065892322
2016-04-01,0.2808074352167324
2016-04-04,0.2845532603243619
2016-04-05,0.2894780691025965
2016-04-06,0.29789934637924065
2016-04-07,0.3067639591883845
2016-04-08,0.3029611707070427
2016-04-11,0.30324019900581456
2016-04-12,0.3027388270764324
2016-04-13,0.3015869182247062
2016-04-14,0.28443286649823435
2016-04-15,0.28646343700407323
2016-04-18,0.283176852249329
2016-04-19,0.2808627733548536
2016-04-20,0.27487161800470594
2016-04-21,0.2805698041644173
2016-04-22,0.2801724483967165
2016-04-25,0.27483752114833515
2016-04-26,0.2731671842913072
2016-04-27,0.2740043634205816
2016-04-28,0.2800295504095914
2016-04-29,0.28088680246520514
2016-05-02,0.28959019990867746
2016-05-03,0.2930012138991021
2016-05-04,0.290989043234132
2016-05-05,0.2890314979165771
2016-05-06,0.29000566202074
2016-05-09,0.28223678129488056
2016-05-10,0.289332408780048
2016-05-11,0.29524297399038735
2016-05-12,0.29512792063230386
2016-05-13,0.30044904642755205
2016-05-16,0.3072292855664441
2016-05-17,0.29834055954472233
2016-05-18,0.29531714129980124
2016-05-19,0.29514646019085367
2016-05-20,0.29408395725901654
2016-05-23,0.28506436328793866
2016-05-24,0.28947942330563065
2016-05-25,0.28941432281468654
2016-05-26,0.2852109602570137
2016-05-27,0.2850097107776744
2016-05-31,0.2856389653959284
2016-06-01,0.2755705465886846
2016-06-02,0.2719339610939811
2016-06-03,0.2747615111601997
2016-06-06,0.2756222674144378
2016-06-07,0.27398675804311956
2016-06-08,0.2742200450510235
2016-06-09,0.2751408896044985
2016-06-10,0.28518515674042316
2016-06-13,0.2848055807947079
2016-06-14,0.28276855821405994
2016-06-15,0.2775552808880893
2016-06-16,0.28243669660052134
2016-06-17,0.27745287815909403
2016-06-20,0.2785809757882143
2016-06-21,0.2779579794546637
2016-06-22,0.27826128081479795
2016-06-23,0.2898939591945321
2016-06-24,0.366073910525132
2016-06-27,0.3664591661271947
2016-06-28,0.3917013505671194
2016-06-29,0.41060817766762536
2016-06-30,0.4113355904188676
2016-07-01,0.3363821833217738
2016-07-05,0.31128404660574777
2016-07-06,0.3043077241822015
2016-07-07,0.29518449124233276
2016-07-08,0.2974046473536417
2016-07-11,0.29727505461354536
2016-07-12,0.2861658843342814
2016-07-13,0.2890681084069996
2016-07-14,0.28560150877134244
2016-07-15,0.27799775054746373
2016-07-18,0.27793006117563757
2016-07-19,0.2752630814491905
2016-07-20,0.2758233135400636
2016-07-21,0.27631727433068076
2016-07-22,0.27759925735424973
2016-07-25,0.2721688707169106
2016-07-26,0.27164342221412496
2016-07-27,0.268339590207309
2016-07-28,0.26536877136369513
2016-07-29,0.26057767998430803
2016-08-01,0.25771117315265596
2016-08-02,0.2679429747774509
2016-08-03,0.2705744046573678
2016-08-04,0.2705216758088451
2016-08-05,0.2803489966813768
2016-08-08,0.2802278867781493
2016-08-09,0.2692359970405943
2016-08-10,0.2726423447356062
2016-08-11,0.2740555787424141
2016-08-12,0.2650802589551718
2016-08-15,0.265973430717672
2016-08-16,0.2722040567329772
2016-08-17,0.2713339764814177
2016-08-18,0.2685002515968061
2016-08-19,0.2688053411991533
2016-08-22,0.2667530378259074
2016-08-23,0.25966816651723734
2016-08-24,0.2668392796994824
2016-08-25,0.26470093740084333
2016-08-26,0.26482271281091835
2016-08-29,0.27133468614642475
2016-08-30,0.27032455286193036
2016-08-31,0.26724150010631603
2016-09-01,0.267251622640981
2016-09-02,0.26972331434832164
2016-09-06,0.2672470691318447
2016-09-07,0.2660998574054756
2016-09-08,0.2651553786887489
2016-09-09,0.32922433817226404
2016-09-12,0.3527996654941112
2016-09-13,0.359991767768723
2016-09-14,0.3597096840846398
2016-09-15,0.3778428450289004
2016-09-16,0.3279720285789232
2016-09-19,0.3053312110655281
2016-09-20,0.2800578761460677
2016-09-21,0.29004464988673007
2016-09-22,0.28511781174709677
2016-09-23,0.28831758761585285
2016-09-26,0.29984006998735496
2016-09-27,0.30229741980501157
2016-09-28,0.2921815375393165
2016-09-29,0.2945735225739065
2016-09-30,0.30091019357478893
2016-10-03,0.2924377705686877
2016-10-04,0.29177513757573004
2016-10-05,0.29101998953270175
2016-10-06,0.2795445094516655
2016-10-07,0.271479776973943
2016-10-10,0.27622640521644193
2016-10-11,0.2939176356172899
2016-10-12,0.2905349458111963
2016-10-13,0.28958939712696774
2016-10-14,0.29030451243523664
2016-10-17,0.28205003297375997
2016-10-18,0.2726247762462462
2016-10-19,0.273335890036451
2016-10-20,0.2716498626159878
2016-10-21,0.27164389070587375
2016-10-24,0.2679438723992172
2016-10-25,0.2676780613521968
2016-10-26,0.2669114746576072
2016-10-27,0.2674711534829132
2016-10-28,0.2677898426346335
2016-10-31,0.2584292336950454
2016-11-01,0.26510561943468636
2016-11-02,0.2663397742873937
2016-11-03,0.2660429751239912
2016-11-04,0.2676567059037863
2016-11-07,0.3351961289868013
2016-11-08,0.3276543992015698
2016-11-09,0.3197609139898385
2016-11-10,0.3075678968318803
2016-11-11,0.3100308640883416
2016-11-14,0.2776255045934804
2016-11-15,0.2802833367142105
2016-11-16,0.27326877388799614
2016-11-17,0.27526092149387726
2016-11-18,0.27517119271952806
2016-11-21,0.2786159160619828
2016-11-22,0.27443442135124496
2016-11-23,0.2718158921940459
2016-11-25,0.2707363714455385
2016-11-28,0.2756002551022029
2016-11-29,0.26830358347598865
2016-11-30,0.2691535857461624
2016-12-01,0.270763660812295
2016-12-02,0.2660326913047699
2016-12-05,0.27161312225511786
2016-12-06,0.27226367686416064
2016-12-07,0.286782879629119
2016-12-08,0.27787584380113944
2016-12-09,0.27365649652378565
2016-12-12,0.2804947769845441
2016-12-13,0.28035417456665807
2016-12-14,0.2856816255774059
2016-12-15,0.28655814249095235
2016-12-16,0.2835913580110876
2016-12-19,0.28385412227778095
2016-12-20,0.2797652312163795
2016-12-21,0.26829623226372756
2016-12-22,0.26651163298699004
2016-12-23,0.2657036572826147
2016-12-27,0.265928063963061
2016-12-28,0.27391525324560795
2016-12-29,0.2739149372381129
2016-12-30,0.2747360448167268
2017-01-03,0.28514252482305297
2017-01-04,0.2890852998669142
2017-01-05,0.27729078606440394
2017-01-06,0.27660398902010375
2017-01-09,0.27591743490535364
2017-01-10,0.2705705119223911
2017-01-11,0.2657919898002502
2017-01-12,0.2672925347998365
2017-01-13,0.26550879538296585
2017-01-17,0.2658543096308614
2017-01-18,0.2669331375141538
2017-01-19,0.267075479985642
2017-01-20,0.26968400508761364
2017-01-23,0.2693980172438222
2017-01-24,0.07757158633074483
2017-01-25,0.08123080431909471
2017-01-26,0.0791784948946117
2017-01-27,0.08023487970871797
2017-01-30,0.08339357629519344
2017-01-31,0.08101205369470071
2017-02-01,0.07321773372846652
2017-02-02,0.07369779866963813
2017-02-03,0.07861548651798807
2017-02-06,0.07494580968195225
2017-02-07,0.07489736501036441
2017-02-08,0.07481095510338136
2017-02-09,0.07617464384034468
2017-02-10,0.07433857537754224
2017-02-13,0.07310515571500287
2017-02-14,0.07127264090642303
2017-02-15,0.06931245343824957
2017-02-16,0.07302835201799393
2017-02-17,0.07333027446297735
2017-02-21,0.0736204589573372
2017-02-22,0.07477024471627981
2017-02-23,0.07357368187561247
2017-02-24,0.07293808439509884
2017-02-27,0.07292516686487001
2017-02-28,0.07105788474401147
2017-03-01,0.08422078254663092
2017-03-02,0.08892819022032285
2017-03-03,0.08897283538851859
2017-03-06,0.08993705016297332
2017-03-07,0.09007350693914365
2017-03-08,0.07297734780505914
2017-03-09,0.07183670610811614
2017-03-10,0.07392375968576241
2017-03-13,0.07314804617707114
2017-03-14,0.0738071258730421
2017-03-15,0.07853832104391073
2017-03-16,0.07957019352771129
2017-03-17,0.07955293197023296
2017-03-20,0.07966834175671168
2017-03-21,0.08900616616795237
2017-03-22,0.08233251672362585
2017-03-23,0.08251903827582437
2017-03-24,0.08274111399214826
2017-03-27,0.08275335072479767
2017-03-28,0.07599672925099449
2017-03-29,0.07570675739919211
2017-03-30,0.07532556085958089
2017-03-31,0.07631154887269331
2017-04-03,0.07667708375454052
2017-04-04,0.07231050268086976
2017-04-05,0.07306892624090287
2017-04-06,0.07273862319391175
2017-04-07,0.07236223718466844
2017-04-10,0.07214399799608537
2017-04-11,0.07218484114055734
2017-04-12,0.0732349437310506
2017-04-13,0.07383952383626455
2017-04-17,0.08277183951534801
2017-04-18,0.08293619766755836
2017-04-19,0.08273034434556728
2017-04-20,0.08617504109887142
2017-04-21,0.08340696840126992
2017-04-24,0.0858370616307351
2017-04-25,0.08386550013561776
2017-04-26,0.08292392655393349
2017-04-27,0.08190062301467747
2017-04-28,0.08108994911244914
2017-05-01,0.07446384591928144
2017-05-02,0.07123893830972744
2017-05-03,0.07143699519345204
2017-05-04,0.0715197426313516
2017-05-05,0.07176549173006262
2017-05-08,0.07169495114162842
2017-05-09,0.0720553971001991
2017-05-10,0.07155123528596033
2017-05-11,0.07266714488455515
2017-05-12,0.07067614372719616
2017-05-15,0.07456059349395641
2017-05-16,0.07454466098787826
2017-05-17,0.09312528247808506
2017-05-18,0.09582642914913735
2017-05-19,0.0995121473034112
2017-05-22,0.09906364810949132
2017-05-23,0.09936747525024102
2017-05-24,0.07148956754892898
2017-05-25,0.07157166346860987
2017-05-26,0.07226866752352834
2017-05-30,0.07249172162796824
2017-05-31,0.07276082046366485
2017-06-01,0.07676844618728842
2017-06-02,0.07626963595185696
2017-06-05,0.07649782030344021
2017-06-06,0.07799849775865472
2017-06-07,0.07770462271328828
2017-06-08,0.07311052984537485
2017-06-09,0.07175016875381075
2017-06-12,0.07176210663708153
2017-06-13,0.07297128942878367
2017-06-14,0.07334975905931106
2017-06-15,0.07353379997901707
2017-06-16,0.0732102585487066
2017-06-19,0.07780486718248912
2017-06-20,0.08109824067923843
2017-06-21,0.08101191140801214
2017-06-22,0.08074049262408702
2017-06-23,0.08076773690728477
2017-06-26,0.07462187573551948
2017-06-27,0.07623164365634838
2017-06-28,0.08313446428655824
2017-06-29,0.08785723348272625
2017-06-30,0.08807329315945274
2017-07-03,0.08836132804057174
2017-07-05,0.08422975770867201
2017-07-06,0.0830695625116118
2017-07-07,0.08254589436704067
2017-07-10,0.08244307112020381
2017-07-11,0.08236187886901461
2017-07-12,0.08554421560771319
