Date,portfolio_return,equity_curve,drawdown
0,0.0012969302640492286,1.0012969302640493,0.0
1,0.005908444482490889,1.007213037587003,0.0
2,-0.002741690201151687,1.0044515714713784,-0.0027416902011517807
3,0.0014927768336088754,1.0059509935077529,-0.0012530060991601255
4,-0.00624258126686544,0.9996712626802967,-0.007487765373623612
5,-0.00909042668451174,0.9905838243582882,-0.016510125075975712
6,-0.004610481983284202,0.9860167554831516,-0.02104448742505527
7,0.008504695484086673,0.9944025277307429,-0.01271876889813739
8,8.508972359610794e-05,0.9944871411669707,-0.012634761411071449
9,0.016275389162276655,1.010672806406343,0.0
10,0.023833068553131512,1.0347602406862113,0.0
11,0.008348358285518609,1.0433987899150692,0.0
12,0.016156153747951915,1.0602561011853642,0.0
13,0.02435509802666908,1.0860787424631078,0.0
14,0.0016195717797995706,1.0878377249450413,0.0
15,0.0039249199182108604,1.0921074008994591,0.0
16,0.00016831727351071914,1.0922912214395595,0.0
17,-0.01741352890341254,1.073270576684078,-0.017413528903412523
18,-0.022029956234864624,1.0496264728515599,-0.03905986585864041
19,-0.011956365030262999,1.037076755596719,-0.050549216874664404
20,-0.004088683975236881,1.0328364764850202,-0.05443122107690501
21,-0.012631336773648059,1.01979037111843,-0.06637501876612972
22,-0.005724624436240586,1.0139524542400826,-0.07171967114798572
23,0.01584987132485105,1.030023470169305,-0.05700654738229083
24,0.01268927187154927,1.0430937180163597,-0.04504064708893385
25,0.007272210017112767,1.0506793146013058,-0.038095982116758464
26,0.013618421181075145,1.0649879080337896,-0.02499636806545613
27,0.017284420766227274,1.0833956071471897,-0.008143995042499741
28,0.03381311108765,1.1200285831635297,0.0
29,0.025296790658975124,1.148361711763886,0.0
30,0.015655280842223646,1.1663396368700063,0.0
31,0.0053146598201908694,1.1725383352747754,0.0
32,-0.009351123484421575,1.161573784511403,-0.009351123484421464
33,-0.010295417344937574,1.1496148976229195,-0.01955026711044283
34,-0.010457056841686439,1.137593309292427,-0.0298028856976853
35,-0.005228579731709616,1.1316453119725323,-0.03487563866528942
36,-0.016056115694768107,1.1134754839180594,-0.050371787070718654
37,0.002657149453478302,1.116434154691614,-0.047848482983726015
38,-0.009177543180816173,1.1061880320283937,-0.05658689464582245
39,-0.024333423757182192,1.0792706898899234,-0.07954336551648478
40,-0.019919594382894153,1.0577720555179697,-0.09787848832244028
41,-0.004709538441793632,1.0527904373598527,-0.10212706426085483
42,-0.0027602446801364535,1.0498844781558316,-0.10460541325516726
43,-0.0062245249038120135,1.0433494460754251,-0.11017881915909877
44,-0.002790825816886846,1.0404376395052832,-0.11266215508300237
45,-0.005518297204109182,1.0346961953881513,-0.11755874903170804
46,0.002134424922530716,1.0369046767348356,-0.11567524443297206
47,0.002788026469703485,1.0397955944201316,-0.11320972360663717
48,0.0005562809522708519,1.0403740129035626,-0.11271641906722063
49,0.0008288771851663674,1.0412363551868984,-0.11198096995021267
50,0.0001142410609428551,1.0413553071328072,-0.11187952171408233
51,-0.001986681634988377,1.0392864656686287,-0.11364393435795006
52,0.0026188763788840435,1.0420082284444623,-0.11132267739435942
53,0.014521927988641884,1.057140196901505,-0.09841736931034128
54,0.01748741535037621,1.0756268466083,-0.08265101937478636
55,0.0069483498746115615,1.0831006782730597,-0.0762769577002842
56,-8.74401887774462e-06,1.0830912076202823,-0.07628503475200388
57,-0.008586315595668272,1.0737914446927612,-0.08421634296406488
58,-0.008548847085283431,1.0646117658305971,-0.0920452374112668
59,-0.01510916565863139,1.0485263702985346,-0.10576367632976325
60,-0.0002750287088882977,1.048237995444676,-0.10600961699130329
61,-0.002614693040196686,1.0454971748535171,-0.10834712742375896
62,-0.00516753233823862,1.0400945343929244,-0.11295477247728003
63,-0.0006384588425412963,1.0394304768403624,-0.11352111434652601
64,-0.0025232223889606396,1.0368077625894307,-0.1157578977181477
65,-0.005105496909033273,1.0315143437622687,-0.12027239303818482
66,0.005699849024290864,1.037393819788104,-0.11525807849600178
67,0.007613289194791012,1.0452917989470398,-0.10852228238483674
68,-0.0003603608557797705,1.0449151166998318,-0.10884353605806496
69,-0.004607124703562867,1.0401010624525577,-0.11294920501783168
70,0.002019267396743723,1.0422013046172867,-0.1111580122682686
71,-0.01403318072612966,1.027575905356584,-0.12363129251908034
72,-0.013690903536254817,1.0135074627601675,-0.13562957195539393
73,0.0018307696439987667,1.015362961456955,-0.1340471088145595
74,0.002852226410423598,1.0182590065117885,-0.1315772151081378
75,0.012708729623102825,1.031199784911836,-0.12054066473640523
76,0.0075371610393292505,1.0389721037544382,-0.1139120380989821
77,0.023780329604840483,1.0636792028319533,-0.09284057430609449
78,0.011657694221361183,1.0760792497281892,-0.08226518711132946
79,0.009407594018047662,1.0862025664408772,-0.07363151057544404
80,0.020638049153171373,1.108619668397385,-0.05451307215675083
81,0.021168348358244528,1.1320873157348224,-0.03449867549999852
82,0.02477459307496533,1.1601343183074826,-0.01057877307217081
83,0.016962343244631944,1.1798129148244911,0.0
84,0.006455010446124428,1.187428619514156,0.0
85,-0.0024818582937051145,1.1844815899466319,-0.0024818582937050637
86,-0.0036720713962941133,1.1801320889807518,-0.0061448161291493
87,-0.0029016788521179166,1.1767077246554507,-0.009028664698255029
88,-0.0010008513955073325,1.175530015087125,-0.01002047974209952
89,-0.009514920269232355,1.1643449407194815,-0.019440055945526447
90,-0.003124074064346625,1.1607074408882265,-0.02250339783528421
91,-0.00042126867502307046,1.160218471202514,-0.022915186533717713
92,-0.0034305331356612916,1.1562383032924475,-0.026267108362665326
93,-0.003619800404935706,1.1520529514139872,-0.029791827078113453
94,0.011991990298403647,1.165868359230591,-0.018157100081002353
95,0.0007478024772034474,1.1667401984777166,-0.017422875528218418
96,0.000708508413536732,1.1675668437247495,-0.016726711368581393
97,-0.009052231100978931,1.1569977588295124,-0.02562752841269267
98,-0.0029064864747451753,1.1536349604921639,-0.02845952882272529
99,0.0010986591470228764,1.1549024120938338,-0.027392136997363536
100,0.003119562606602352,1.1585052024728766,-0.024358025877053158
101,0.005042654979354325,1.1643471445007343,-0.019438200018174978
102,0.009960176278015662,1.1759442473087658,-0.00967163163886775
103,0.01160177146298615,1.1895872837192554,0.0
104,0.0035701695639462757,1.1938343120332473,0.0
105,0.0067601790212871255,1.2019048457043473,0.0
106,0.012026383819859272,1.2163594146937367,0.0
107,0.02031547520586262,1.2410703342243647,0.0
108,0.016125533844543398,1.2610832559023586,0.0
109,0.008637352872222694,1.271975676984839,0.0
110,0.00656281684149575,1.280323420379728,0.0
111,0.0020495205087142287,1.2829474694875835,0.0
112,0.006484006234412245,1.2912661088781645,0.0
113,0.00342174089219911,1.2956844869256237,0.0
114,0.007419125387266787,1.3052973325964614,0.0
115,0.001763121297877136,1.3075987301236243,0.0
116,-0.000300849408314626,1.3072053398193535,-0.0003008494083147628
117,0.0034384231467523107,1.3117000649173467,0.0
118,0.0017233603847123572,1.31396059684585,0.0
119,0.003455710321011887,1.3185012640417735,0.0
120,-0.0032879951602027254,1.314166038266883,-0.003287995160202728
121,-0.0019391901307124274,1.3116176204553585,-0.005220809243150604
122,0.0031222442944873973,1.3157128110873744,-0.0021148655905351976
123,0.008663074514526076,1.3271109292095407,0.0
124,0.006029809776271421,1.335113155664685,0.0
125,0.00752445997266835,1.3451591611634666,0.0
126,-0.0028172500739640565,1.3413695114171853,-0.0028172500739640505
127,-0.0016835445080010897,1.3391112561430387,-0.00449605161607558
128,-0.0033524682561069607,1.3346219281654237,-0.007833447001861837
129,-0.006296469402713053,1.3262185220305402,-0.014080593345209835
130,-0.012100039990877408,1.3101712248773285,-0.02601025759351483
131,-0.0055916722519791075,1.3028451767938405,-0.03145648900984144
132,-0.007411631197197179,1.2931889688363973,-0.038634976311738956
133,-0.0015881228032026571,1.2911352259461382,-0.04016174202805978
134,-0.0028422218541352164,1.2874655331903102,-0.04288981530130276
135,-1.9328331389348134e-05,1.2874406486298322,-0.04290831464412881
136,-0.008668884584230341,1.2762799742378135,-0.05120523200100535
137,-0.0004852997713133499,1.275660595858184,-0.0516656818849387
138,-6.36843579948534e-05,1.2755793562321174,-0.051726075947152284
139,-0.010988205596296981,1.2615630280114467,-0.06214590478625237
