Date,portfolio_return,equity_curve,drawdown
0,0.0012583266640469066,1.001258326664047,0.0
1,0.005731933059391233,1.0069974723676434,0.0
2,-0.0026597313104185123,1.0043191296608749,-0.0026597313104185227
3,0.0014485143415906721,1.0057739003237227,-0.0012150696277755113
4,-0.006056204939706874,0.999682727460354,-0.007263915856800529
5,-0.008819042153937038,0.9908664833463184,-0.016018897230593687
6,-0.004472345441563757,0.9864349861463263,-0.02041960063014925
7,0.008248731472154654,0.994571823461786,-0.012339304960361397
8,8.251226179296564e-05,0.9946538878324552,-0.012257810842529748
9,0.015780105383140786,1.010349631002202,0.0
10,0.023103309261144504,1.0336920509891292,0.0
11,0.008092732595039075,1.0420574443434016,0.0
12,0.015663260243050064,1.0583794612823598,0.0
13,0.0236167526238848,1.0833749472016658,0.0
14,0.0015702657491429954,1.085076133774736,0.0
15,0.0036195687036064722,1.0890036413895774,0.0
16,0.00015481878615590527,1.0891722396114567,0.0
17,-0.016031496957881877,1.0717111781655162,-0.016031496957881974
18,-0.020282565872409328,1.0499741255981767,-0.03598890293720969
19,-0.010980167917973988,1.0384452333895808,-0.04657390665774941
20,-0.0037780061423316946,1.03452198091936,-0.050175956294655655
21,-0.011605615765569096,1.0225157163077745,-0.061199249190799
22,-0.005271837226238339,1.0171251798901293,-0.06614845393693558
23,0.01459698796621189,1.0319721439011165,-0.05251703415682485
24,0.011760466361525043,1.0441086175854963,-0.04137419260890829
25,0.006741021383708532,1.0511469761035543,-0.03491207554231024
26,0.012641734027510445,1.0644352965992774,-0.02271169068815393
27,0.016079184571780095,1.0815505481980145,-0.00699769158288599
28,0.03149556069334346,1.115614589131704,0.0
29,0.023358069251687985,1.1416731919628358,0.0
30,0.014455671151992474,1.1581768441888962,0.0
31,0.0049023819263768476,1.1638546694173961,0.0
32,-0.008616581159947213,1.1538262211999775,-0.008616581159947345
33,-0.00954909921638284,1.1428082201352747,-0.018083399787927834
34,-0.00971743935328747,1.1317030505636718,-0.027625114800474915
35,-0.004840577203936857,1.1262249545754874,-0.03233197050345249
