Date,portfolio_return,equity_curve,drawdown
0,0.0013987003637865106,1.0013987003637865,0.0
1,0.006373871187335687,1.0077814866870707,0.0
2,-0.002957807562094593,1.0048006629848087,-0.0029578075620946276
3,0.0016094411628259447,1.0064178305322513,-0.0013531268165107857
4,-0.006734003052889523,0.9996406097889647,-0.008078017909286861
5,-0.009805988816830332,0.9898381451485246,-0.017804793772836724
6,-0.004974779089791201,0.9849139190417621,-0.022690997946868685
7,0.009179896261700756,0.9939553266452705,-0.013719402692394689
8,9.189114545824374e-05,0.9940466623387701,-0.013628772238565068
9,0.01758268065712169,1.0115246673609506,0.0
10,0.025759912803571136,1.03758145459083,0.0
11,0.009023308415174632,1.0469438720614686,0.0
12,0.017457317542297048,1.0652207036850074,0.0
13,0.02630353602308131,1.093239774836918,0.0
14,0.0017497169866484783,1.09515263504143,0.0
15,0.0048058005096813985,1.100415720133091,0.0
16,0.00020743940659585444,1.1006439897170843,0.0
17,-0.021412559190341324,1.0770763851397738,-0.02141255919034135
18,-0.02708572610467962,1.0479029891780594,-0.04791831058159124
19,-0.01479362567295711,1.0324007046145864,-0.062003050704923734
20,-0.004981793885643704,1.0272574970968034,-0.06667595817167427
21,-0.015609972220868502,1.0112220361034434,-0.08124512053768307
22,-0.00703411588759488,1.0041089831134022,-0.08770774883211419
23,0.01947295982450427,1.0236619570009933,-0.06994271847691547
24,0.015345007259227123,1.0393700571621682,-0.05567098274044657
25,0.008790593183439745,1.0485067365017293,-0.04736977051840041
26,0.016403141959562856,1.0657055413461252,-0.031743641629242814
27,0.020707699502132935,1.0877738514540787,-0.011693279919071653
28,0.040380770286383434,1.1316989974731804,0.0
29,0.03087710961740757,1.1666425914720702,0.0
30,0.019108094043411336,1.1889349078249676,0.0
31,0.00650348726272618,1.1966671308542176,0.0
32,-0.011473233031266176,1.1829374900010705,-0.011473233031266128
33,-0.012426471630308744,1.1682377508411437,-0.02375713285680381
34,-0.012561848268919231,1.1535625254730537,-0.03602054762747142
35,-0.006340159661062312,1.1462487548825364,-0.042132331265496537
36,-0.01928632660290957,1.1241418270276935,-0.060606079967077675
37,0.003201323553370155,1.1277405687358857,-0.05759877608498365
38,-0.011065942907745447,1.115261055987506,-0.06802733422501661
39,-0.02919614592603572,1.08269973145127,-0.0952373441740596
40,-0.024143437604432324,1.0565596380406408,-0.11708142490181361
41,-0.005707544415925589,1.0505292769784496,-0.12212072188483225
42,-0.003338339904286767,1.0470222531724909,-0.1250513813101105
43,-0.007511676274934133,1.039157360954007,-0.13162371209090973
44,-0.0033407252247789555,1.0356858217457532,-0.13452471866052762
45,-0.006543796837842511,1.028908504140415,-0.1401882130697878
46,0.0025316602252906766,1.0315133508758105,-0.1380114617675805
47,0.0033040527435718014,1.0349215253928026,-0.13516340617290634
48,0.0006670392920655752,1.035611858714444,-0.13458652618360745
49,0.0009943396768887435,1.0366416086754204,-0.13372601122967764
50,0.00013585453073986745,1.0367824411347126,-0.1336083239834409
51,-0.0023627734265447113,1.0343327591336915,-0.13565541121251223
52,0.003112790616239856,1.0375524204403923,-0.13296488748733692
53,0.01708693332235958,1.05528100946691,-0.11814991633168848
54,0.020545960195745335,1.0769627710827432,-0.1000314596140246
55,0.008154662333178122,1.0857450388263268,-0.09269252005669382
56,-1.0318809845921923e-05,1.0857338352297299,-0.09270188239005128
57,-0.010102834606358599,1.0747648458658765,-0.10186816521092501
58,-0.010039487577032935,1.0639747575475744,-0.1108849486088277
59,-0.017868737374278975,1.0449628720320947,-0.12677231195765504
60,-0.00032549022221164416,1.044622746834674,-0.1270565390318773
61,-0.0030825267419480225,1.041402669282309,-0.1297474105945201
62,-0.006093412914177744,1.035056972808445,-0.13505021896140013
63,-0.0007548214823870551,1.0342756895698748,-0.13570310163731403
64,-0.0029934140027097892,1.031179674238054,-0.13829030007537157
65,-0.006093100324094111,1.0248965930307548,-0.14354078372725743
66,0.0068457775955033445,1.0319128071650323,-0.13767765441303514
67,0.009118929144917035,1.0413227469373025,-0.1298141980435491
68,-0.0004317139342077999,1.0408731933974422,-0.13018986937960342
69,-0.005517371492761467,1.0351303093126116,-0.13498893499840348
70,0.0024162265407302354,1.037631418639087,-0.13289887230512143
71,-0.016589409433582857,1.0204177261941336,-0.1472835679327732
72,-0.016207797218928788,1.0038790026093787,-0.1611042229489673
73,0.002162358472115089,1.0060497488756495,-0.15929022955823946
74,0.0033633968375757217,1.0094334934194615,-0.15646258897501675
75,0.014924324667190224,1.0244986066051895,-0.1438733627839589
76,0.008886146390087767,1.0336024511999242,-0.13626569615720352
77,0.02802874401059951,1.0625730297133351,-0.1120563084616204
78,0.013689733610723388,1.07711937143205,-0.09990059586313771
79,0.011034719647676001,1.0890050817228838,-0.08996825128344699
80,0.024221533597115597,1.1153824548972644,-0.06792588670746702
