date,portfolio_return,equity_curve,dd_only_exposure
2016-03-17,-0.0010210641327329131,1.0806575840136943,0.7017358188405273
2016-03-18,0.0018280685055285435,1.0826331001082903,0.7064144623971069
2016-03-21,0.009415781123902036,1.0928269364164014,0.7312859403467793
2016-03-22,0.011317310027483674,1.105194797662211,0.762504228071182
2016-03-23,0.005174022612731196,1.1109131005367883,0.7771216176652045
2016-03-24,0.00039910156657840443,1.1113564676955447,0.7782541987465053
2016-03-28,-0.006047203021371928,1.104635869506275,0.7613935096674955
2016-03-29,-0.005659484087227348,1.0983842003806237,0.7459399455544093
2016-03-30,-0.009104993948457311,1.088383418883077,0.721853297768439
2016-03-31,-0.0033140872856471295,1.0847764212326474,0.713239463070954
2016-04-01,-0.002979604032106947,1.081544217034008,0.7055893576497533
2016-04-04,-0.003443761763302959,1.0778196364140649,0.6968670564429651
2016-04-05,-0.0001493695846564615,1.0776586429426391,0.6964901775629755
2016-04-06,-0.0022838225289761797,1.0751974618553408,0.690770311232997
2016-04-07,-0.0032377236203137254,1.0717162696365905,0.6827632881776595
2016-04-08,0.0026165501657109025,1.0745204690195032,0.6892667372682182
2016-04-11,0.005386620178317405,1.0803085026599388,0.7029263734992812
2016-04-12,1.2315931403499067e-05,1.0803218076653522,0.7029577737372883
2016-04-13,-0.0024499728747460524,1.0776750485405755,0.6967595059543883
2016-04-14,0.0013252706918297696,1.0791032596977226,0.7001184687516953
2016-04-15,-0.009806158289691632,1.0685214023222045,0.6759900234672032
2016-04-18,-0.0064169219571515645,1.0616647838739568,0.6606829456051577
2016-04-19,0.0004901169718180916,1.062185123802915,0.6618452299020727
2016-04-20,0.0019190914257451372,1.0642235541665592,0.6664277147080628
2016-04-21,0.006157129022338342,1.0707761158981741,0.6814638471497237
2016-04-22,0.004665753068853556,1.0757720928469812,0.693111399236358
2016-04-25,0.013835227567773205,1.0906556445625788,0.7293966071719876
2016-04-26,0.006706487343416288,1.0979701128388635,0.7475823077046777
2016-04-27,0.007542677330946727,1.1062517471190303,0.7686214935102399
2016-04-28,0.014223694190408188,1.121986733667656,0.8102479221149188
2016-04-29,0.016730626963720963,1.1407582751668932,0.8620617952627121
2016-05-02,0.02198900332937311,1.165842412677548,0.9349530098534926
2016-05-03,0.017644803907039514,1.1864134734357532,0.9965031849805008
2016-05-04,0.0071852891089360885,1.1949381972451263,1.0
2016-05-05,-0.0022766532714021807,1.1922177372892448,0.992076894515471
2016-05-06,-0.007335752256138402,1.183471923333117,0.9670130083600819
2016-05-09,-0.0022283282237502335,1.180834759444338,0.9594453304702533
2016-05-10,-0.005572692669973325,1.174254330235933,0.9407917340118814
2016-05-11,-0.008125374437860593,1.164713074117487,0.9141775593566719
2016-05-12,-0.007440883903541157,1.1560465793520422,0.8903121884077652
2016-05-13,-0.0005643560715554988,1.155394157445984,0.8885077726889823
2016-05-16,-0.0020416293443922596,1.153035270829803,0.8820170204764561
2016-05-17,-0.0023756342590732908,1.1502960807384999,0.87451705820605
2016-05-18,0.009696671281413471,1.1614501237097195,0.9059391037802467
2016-05-19,-0.0007958683119852727,1.1605257623603076,0.9033598326587788
2016-05-20,-0.0005737166790025633,1.1598599493740294,0.9015036774517751
2016-05-23,-0.008082291032240228,1.150485623706549,0.8759181215278169
2016-05-24,-0.002347243065623443,1.1477851543042044,0.8685501940221994
2016-05-25,0.0014360133644386655,1.1494333891252895,0.8730726211894719
2016-05-26,0.0032504082851193858,1.1531695169364953,0.8834054321721718
2016-05-27,0.005489734789988438,1.1595001117523758,0.9011362249168391
2016-05-31,0.010445643527832116,1.1716118365902226,0.9358831542476465
2016-06-01,0.010600645591399076,1.1840316784406038,0.9722035211626605
2016-06-02,0.005298909269794342,1.190305754877223,0.9906218094684018
2016-06-03,0.00757704349987399,1.1993247533600782,1.0
2016-06-06,0.012621870256773183,1.2144624747927255,1.0
2016-06-07,0.0208588798930163,1.2397948016890024,1.0
2016-06-08,0.0181850469523383,1.262340528368982,1.0
2016-06-09,0.0084861491078761,1.273052938317636,1.0
2016-06-10,0.0070696388527743,1.2820529628320048,1.0
2016-06-13,0.0029599727232424,1.2858478046317394,1.0
2016-06-14,0.0073050786097319,1.2952410239247256,1.0
2016-06-15,0.0036781473669923,1.3000051112864948,1.0
2016-06-16,0.007406328143094,1.309633375728382,1.0
2016-06-17,0.0044604537089927,1.3154749347765704,1.0
2016-06-20,0.0028090091225588,1.3191701158688551,1.0
2016-06-21,0.0052863702884288,1.3261437375747673,1.0
2016-06-22,0.0031332641124568,1.3302988961556697,1.0
2016-06-23,0.0016413956312482,1.3324824429520739,1.0
2016-06-24,-0.0035883568299106,1.3277010204771706,0.9875527479536947
2016-06-27,-0.001258727820952017,1.3260298062647895,0.9832005546804128
2016-06-28,0.003948317924478117,1.3312653935172571,0.9969891246575153
2016-06-29,0.009137885463187152,1.3434303442043227,1.0
2016-06-30,0.00628696863881922,1.3518764486467734,1.0
2016-07-01,0.0080942094031349,1.3628188197092868,1.0
2016-07-05,-0.0038892990128099,1.3575184098191526,0.9865189578022737
2016-07-06,-0.0030331165753063128,1.3534008982290466,0.9760863502337709
2016-07-07,-0.0038708975702763794,1.348162021980482,0.9629038707563959
2016-07-08,-0.005191842073278847,1.341162577673167,0.9454606713864473
2016-07-11,-0.010524613636224646,1.3270473597197938,0.9110682098454952
2016-07-12,-0.005343529189109747,1.3199562434178,0.8938815375627465
2016-07-13,-0.007589341048033788,1.3099386453180208,0.8699929978435119
2016-07-14,-0.0028298572167308007,1.306231705989093,0.8611726953726322
2016-07-15,-0.0021803536657555044,1.3033836589006136,0.8544236736115187
2016-07-18,0.00044280418595452043,1.3039608026406795,0.8557950230816511
2016-07-19,-0.007511248620313145,1.2941664288609023,0.8330096911231626
2016-07-20,-0.0006891169539397878,1.2932745968335544,0.8309292432942885
2016-07-21,-0.0013543172846750143,1.2915230926932315,0.8268574034361544
2016-07-22,-0.009284515721190448,1.2795319262348406,0.7996846365601074
2016-07-25,-0.009074738941001022,1.2679205080375833,0.773931643470898
2016-07-26,-0.005765433957116596,1.2606103960856188,0.7579320693161182
2016-07-27,-0.003165350558963807,1.2566201222637334,0.749264415127329
2016-07-28,-0.003973068236914149,1.2516274847701003,0.7385395648598718
2016-07-29,-0.0066871764346258305,1.2432576309490158,0.7209067298230574
2016-08-01,-0.002896864524113694,1.239656082023586,0.7133784301875089
2016-08-02,-0.005269776494089395,1.233123371541783,0.6999417906091203
2016-08-03,-0.00030174861832047925,1.2327512782682017,0.6991769501227276
2016-08-04,-0.002732840707623297,1.2293823653925757,0.6923117986686121
2016-08-05,0.002933707856605311,1.2329890140967001,0.6997306920512089
2016-08-08,0.0037343260980742033,1.2375933971506803,0.709314954594072
2016-08-09,0.0017009789466072467,1.2396985174636936,0.7137195903445306
2016-08-10,0.0037129395986919716,1.2443014431796242,0.7234620095321203
2016-08-11,0.0043358486434372364,1.2496965459040617,0.7350310895040266
2016-08-12,-1.986378790546237e-05,1.2496717221969276,0.7349779025563095
2016-08-15,-0.0006364536760636585,1.2488763640354625,0.7332771055278442
2016-08-16,0.001084222346772887,1.2502304236977062,0.7361827007429556
2016-08-17,0.002630149541060606,1.2535187166728148,0.7432946506545837
2016-08-18,0.0018944993100369315,1.25589350701667,0.7484576291361824
2016-08-19,0.0048929158285841165,1.262038488236168,0.7620116055612587
2016-08-22,0.004076261958468908,1.2671828877158886,0.7734821097165457
2016-08-23,0.003212567718513553,1.2712537985544174,0.7826333294515551
2016-08-24,0.008639948448067467,1.2822373658383375,0.8079334183294997
2016-08-25,0.007860216318213152,1.2923160289051225,0.8315907989322564
2016-08-26,0.002007319531514886,1.2949101201108335,0.8376882177291651
2016-08-29,0.005338426027980136,1.301822901999928,0.8541645998784482
2016-08-30,0.0060370832286822705,1.309682115208306,0.8731512761349236
2016-08-31,0.005528544436774121,1.3169227509802834,0.8908382887943171
2016-09-01,-0.0013691126853832799,1.3151197353362465,0.8864682373203254
2016-09-02,0.004034411366593214,1.320425469344918,0.8994836316461685
2016-09-06,-0.0008787592286568023,1.3192651332779777,0.8966527659259038
2016-09-07,0.002244937507655514,1.3222268010582154,0.9039272804333933
2016-09-08,0.003664581456125382,1.3270722088741653,0.9159252689561479
2016-09-09,0.004053935281968565,1.3324520737234404,0.9293512823074634
2016-09-12,0.0002096854842688118,1.332731469581784,0.930046547765013
2016-09-13,0.009414069608359324,1.345277896405678,0.9620484359525334
2016-09-14,0.0035775640588459603,1.3500907142570189,0.9743335736966572
2016-09-15,0.0022658897534822537,1.3531498709727252,0.9821611547549707
2016-09-16,0.004801591032035552,1.359647143258188,0.9989531626339165
2016-09-19,-7.146688455408662e-05,1.3595499735127665,0.9987032603988726
2016-09-20,0.011744049106294195,1.3755165951641612,1.0
2016-09-21,0.01514961466754882,1.3963551415497168,1.0
2016-09-22,0.0162766811928299,1.4190831690206904,1.0
2016-09-23,0.0210207298227865,1.448913332912738,1.0
2016-09-26,0.0162106164370374,1.472401111203096,1.0
2016-09-27,0.0127101955868542,1.4911156173087887,1.0
2016-09-28,0.0051394879582661,1.4987791880683297,1.0
2016-09-29,-0.0006027769642434,1.4978757584992746,0.9978934566592137
2016-09-30,-0.0038701561556744946,1.492078745412083,0.9844985380697338
2016-10-03,-0.00509909395804325,1.4844704956964276,0.9670770692817765
2016-10-04,-0.007661678245063103,1.4730969603941122,0.9414137328694254
2016-10-05,-0.004276659385429322,1.4667970264527954,0.9272578735277921
2016-10-06,-0.005489658710997973,1.458744811379263,0.9093578848097406
2016-10-07,-0.009012124782621297,1.4455984211131117,0.880696325706539
2016-10-10,-0.007062075843238727,1.4353894954243447,0.8587111204043512
2016-10-11,-0.00581808020556251,1.427038284213744,0.8409264037814232
2016-10-12,-0.007880766700038937,1.4157921284238315,0.8174130736007514
2016-10-13,-0.003591787495863221,1.4107069039602171,0.8068419132149749
2016-10-14,-0.005387035168892962,1.4031073762555835,0.7912589901994649
2016-10-17,-0.0008496662619802032,1.4019152032560436,0.7888142855662776
2016-10-18,0.00975139299057482,1.4155858293424548,0.817678236360933
2016-10-19,0.011652037493086463,1.432080288500635,0.8535239307798625
2016-10-20,-0.0023470622212163764,1.4287191069577465,0.8463180616892534
2016-10-21,-0.0068018571738263185,1.4190011636507032,0.8258460799915597
2016-10-24,-0.0015595255628539227,1.4167881950622705,0.8211858920640545
2016-10-25,-0.015691446857600867,1.3945567383909747,0.7763733196455617
2016-10-26,-0.009712799467555877,1.3810116884448544,0.7496477358378216
2016-10-27,-0.00422658611310405,1.375174723620439,0.7382412230901413
2016-10-28,-0.0046952779221292335,1.3687178961015538,0.7257905514373604
2016-10-31,-0.00666518818226164,1.3595951337556076,0.7085425862975394
2016-11-01,0.00014185701478407702,1.359788001862597,0.7089076751801657
2016-11-02,-0.0030620781309661583,1.3556242247593433,0.7011014257258852
2016-11-03,-0.008401916794713495,1.3442343828180174,0.6803030114767693
2016-11-04,0.01073154343623909,1.358660092485715,0.7075718720344013
2016-11-07,-0.012170488087070063,1.34212453601574,0.6774803623930403
2016-11-08,0.0012604381080634328,1.3438162009267014,0.6805707053436147
2016-11-09,0.017332111323526567,1.3671073729195216,0.7255946172385463
2016-11-10,0.030455042623626635,1.4087426862328596,0.8141241156047927
2016-11-11,0.007160173070962194,1.4188295276787393,0.8357808161101143
2016-11-14,0.025441640352881253,1.4549268782439901,0.918804589215009
2016-11-15,0.02376467051779406,1.4895027361329412,1.0
2016-11-16,0.0011674135246652337,1.4912416017721288,1.0
2016-11-17,-0.0060950498903362,1.482152409810783,0.9789891075917938
2016-11-18,0.0026872799524761625,1.4861353682681817,0.9883147383464301
2016-11-21,0.0062211104837079515,1.4953807805879242,1.0
2016-11-22,-0.0006239181231815096,1.4944477854178582,0.9978196891756621
2016-11-23,-0.0003541669661781542,1.493918501379585,0.9965831351893464
2016-11-25,0.0032600418371056417,1.4987887381953087,1.0
2016-11-28,0.009554923168314012,1.5131095494342992,1.0
2016-11-29,0.0147754337631583,1.535466399358368,1.0
2016-11-30,0.0192963945743597,1.5650953648560582,1.0
2016-12-01,0.0201117754535796,1.5965722113974814,1.0
2016-12-02,0.0184392882951507,1.626011866687466,1.0
2016-12-05,-0.0023316486114744,1.622220578376263,0.9918866156569461
2016-12-06,-0.009858362769508291,1.6062281394224684,0.9584199533572986
2016-12-07,-0.003987993985572902,1.5998225112629936,0.9450273502358659
2016-12-08,0.004399817504234177,1.6068614383517164,0.9599675849318376
2016-12-09,0.0015323984297116859,1.6093237902966109,0.9651936662970275
2016-12-12,0.012609341203742819,1.6296163030757616,1.0
2016-12-13,0.017936293595453418,1.6588455795356658,1.0
2016-12-14,0.0070221090600691,1.6704941741089787,1.0
2016-12-15,0.0003661591317119,1.6711058408053003,1.0
2016-12-16,0.0092622500061619,1.6865840408895965,1.0
2016-12-19,0.01072341640486,1.7046699838618469,1.0
2016-12-20,-0.0032587214360443,1.699114939244055,0.9886868909355035
2016-12-21,-0.0043614613508061745,1.6917043151059648,0.9737113578814673
2016-12-22,-0.007353433651876997,1.679264479666239,0.9489340037845635
2016-12-23,-0.009399782287119119,1.663479759154884,0.9180400447279662
2016-12-27,-0.012405672796249424,1.6428431735596247,0.8786338750078033
2016-12-28,-0.010241413182189445,1.6260181378256613,0.8470876626482093
2016-12-29,-0.007939342505762802,1.6131086229088807,0.8232485171262385
2016-12-30,-0.0006422550675630677,1.6120725957212878,0.821329788323172
2017-01-03,0.001963484049627132,1.6152378745498277,0.8272271094740864
2017-01-04,0.005489085645571188,1.6241040535812021,0.8439885468458408
2017-01-05,0.010626467487406307,1.6413625425027476,0.87749931925
2017-01-06,0.005001708772079389,1.649572159929746,0.8935435160839744
2017-01-09,-0.008575149580482081,1.6354268319145493,0.8666318297002824
2017-01-10,-0.007504346674483002,1.6231540220071112,0.8436164899308178
2017-01-11,-0.013638916351470382,1.6010159600754035,0.8034556741088859
2017-01-12,-0.008326186542296235,1.5876856025346222,0.7796690090923264
2017-01-13,-0.0049356068546180685,1.579849410591774,0.7658376347428395
2017-01-17,0.00781362931006619,1.5921937682518645,0.788185655969034
2017-01-18,0.010091535964236073,1.608261448926211,0.8180641611255386
2017-01-19,0.012735111179676063,1.6287428372842732,0.8573818110446703
2017-01-20,0.01643506754141157,1.6555113358226305,0.9107744502889537
2017-01-23,0.011371317985694641,1.6743366816511918,0.9490125000498786
2017-01-24,0.0009082885336900219,1.6758574624606721,0.9520785527212028
2017-01-25,0.004771739924883557,1.6838542184227099,0.9683882412139193
2017-01-26,-0.0015200696543969975,1.6812946427228572,0.9632110661413977
2017-01-27,0.004556358211158478,1.6889552233736043,0.9789108549329575
2017-01-30,0.003534322597354107,1.6949245359854928,0.9912017195499481
2017-01-31,0.01237664128624112,1.715902008974634,1.0
2017-02-01,-0.004434259708943534,1.7082932538317426,0.9846508747918614
2017-02-02,-0.0007971091076749592,1.7069315577205337,0.981897471259481
2017-02-03,-0.013401838618713052,1.6840555364507748,0.9371418619467682
2017-02-06,-0.01230507016737329,1.6633331149089945,0.8973932629527119
2017-02-07,-0.010371428064885693,1.6460819751597737,0.8648843931473318
2017-02-08,-0.0009428099518275394,1.6445300326920693,0.861945225282408
2017-02-09,0.0014762622000223714,1.6469577902161343,0.8665649300166438
2017-02-10,0.002741180656594594,1.6514723990529028,0.8752122219242959
2017-02-13,0.0011336989275503757,1.653344671540588,0.8788025694294745
2017-02-14,-0.00010752450111710159,1.653166896479606,0.8784620411977746
2017-02-15,-0.006015567259884215,1.643222159822019,0.8597216819780309
2017-02-16,-0.00654582059819195,1.6324659223608504,0.8397321624029823
2017-02-17,0.0016449430251817628,1.6351512357936848,0.8447669811654708
2017-02-21,-0.007461465658514265,1.6229506110013332,0.8223875810807382
2017-02-22,-0.005769156604014189,1.613587554765886,0.8054187391014629
2017-02-23,0.0006092768621792217,1.6145706763281054,0.807209054627199
2017-02-24,0.0052536059089696345,1.6230529943737118,0.8228885447804948
2017-02-27,0.004046271026774056,1.6296203066797652,0.8351353569927031
2017-02-28,0.005748200118946527,1.6389876903204597,0.852849608512996
2017-03-01,-0.0036634521851358053,1.6329833372849445,0.8416510730854485
2017-03-02,0.002233094811295993,1.6366299439023684,0.8485112170395466
2017-03-03,-0.003365688354120873,1.6311215575601707,0.8382602428627923
2017-03-06,0.0018827487189766916,1.6341925495831626,0.8440178983528799
2017-03-07,-0.004366383235675779,1.6270570386307965,0.8308182501053216
2017-03-08,-0.0031454030296349414,1.6219392884920985,0.8214104518162568
2017-03-09,0.001244432630919421,1.6239576826680682,0.8251407335490273
2017-03-10,-0.0047645769282820116,1.6162202113607216,0.8110434393770449
2017-03-13,-0.0022226235224777455,1.6126279623014474,0.8045235729057119
2017-03-14,-0.012086684706035059,1.5931366365729742,0.7703218194847763
2017-03-15,-0.007596036592691042,1.581035112384409,0.7494542987939806
2017-03-16,-0.00956288899531284,1.565915849106985,0.7240656785748187
2017-03-17,-0.008614483501687469,1.5524262928598218,0.7019647199432303
2017-03-20,-0.006772507781141851,1.5419124737117795,0.6850897894495356
2017-03-21,0.0013188698368936077,1.543946055564488,0.6883673234649093
2017-03-22,-0.0007135914139457594,1.5428443089156416,0.6865955674862828
2017-03-23,0.003330137270258787,1.5479821922509682,0.694946615480252
2017-03-24,0.0009761155158562279,1.5494932016870937,0.6974104673412952
2017-03-27,0.0005261236405309512,1.5503084266913432,0.6987419945531048
2017-03-28,-0.005730838078123424,1.5414238601268246,0.6844915954218134
2017-03-29,-0.004307065072127807,1.5347848472575278,0.6739904515460341
2017-03-30,-0.006646195508049118,1.524584367099863,0.6582054816684988
2017-03-31,-0.0014722778228516708,1.5223397553471154,0.6547528552715952
2017-04-03,-0.004979857523635138,1.5147587202629211,0.6432853832268854
2017-04-04,-0.0012097474769102946,1.5129262447229552,0.6405286231332858
2017-04-05,-0.0022232537105867,1.5095626258355308,0.6355078863976504
2017-04-06,-0.003353440004072511,1.5045003981374012,0.6280422001259469
2017-04-07,-0.00011272822779791766,1.504330798473798,0.6277925192699454
2017-04-10,-0.003536898872534415,1.4990101325687573,0.6200527822346533
2017-04-11,-0.001957407293504061,1.4960759592022308,0.6158199437409992
2017-04-12,-0.0011485324523049655,1.4943576674119738,0.6133533377899205
2017-04-13,0.0040801300150568225,1.5004548409840117,0.6222235630126951
2017-04-17,0.0029292148785693985,1.5048499956288435,0.6286954109284462
2017-04-18,0.009077616917969038,1.5185104474081694,0.6494675080735923
2017-04-19,0.009056962520193446,1.5322635396168676,0.6710917499496094
2017-04-20,0.004921358417498833,1.5398043576853875,0.6831636434985431
2017-04-21,0.002521852986034446,1.5436875179027252,0.6894341573663025
2017-04-24,-0.0027675381672542915,1.5394153037786154,0.6825952346419669
2017-04-25,-0.007636065761157513,1.5276602272852295,0.6642358209854899
2017-04-26,-0.006806585289353448,1.5172620776550596,0.6483680769802935
2017-04-27,-0.007704055652461684,1.5055730061694355,0.6310072072332441
2017-04-28,-0.0013020138980700602,1.5036127291908437,0.6281164432772812
2017-05-01,-0.004657088655514911,1.4966102714074412,0.6179565233793625
2017-05-02,0.0017346306259143152,1.4992063374192823,0.6217370664428403
2017-05-03,0.011153653314791493,1.5159279651541955,0.6470562822253211
2017-05-04,0.017440778962637855,1.5423669297177311,0.6896879827348144
2017-05-05,0.020265283683735615,1.5736234330928733,0.7436570777266598
2017-05-08,0.019962777230375307,1.6050373271322047,0.8012127063967385
2017-05-09,0.021005991643143308,1.6387527278128768,0.8664344001684858
2017-05-10,-0.01591946364729753,1.61266466333555,0.8187300552210488
2017-05-11,-0.013322043224269805,1.5911806749843413,0.7805360229327305
2017-05-12,-0.01582321910672232,1.5660030745256817,0.7375394775419337
2017-05-15,-0.00477247823927069,1.5585293589298768,0.7248998966534175
2017-05-16,-0.004472442224020854,1.5515589264176226,0.7132633385449546
2017-05-17,0.0030144890073615853,1.5562360837455822,0.7211501515219252
2017-05-18,0.0034141699807084393,1.5615493382656016,0.7302023370315471
2017-05-19,0.007471288708903217,1.5732161242049807,0.7505340170993366
2017-05-22,0.011268325263093789,1.5909436352016664,0.7824544655037939
2017-05-23,0.009872068575268006,1.6066495398677634,0.8114626859025564
2017-05-24,0.008401036319651911,1.6201470610051443,0.8368885811259601
2017-05-25,0.012616754047945723,1.6405880579953485,0.8766122744764977
2017-05-26,0.0004611403652053472,1.6413445993715639,0.8780719303034423
2017-05-30,-0.0017592907707055167,1.6384569969663423,0.8725292571615262
2017-05-31,0.005122895191055498,1.6468506404368526,0.8888904587946231
2017-06-01,0.00268873229236651,1.6512785809344996,0.897552096284771
2017-06-02,0.0036548301070170133,1.6573137236071713,0.909450121728816
2017-06-05,0.002912631767573844,1.6621408682073857,0.9190132139191425
2017-06-06,0.0002893966887308871,1.6626218862708493,0.9199646116946574
2017-06-07,-0.0005388547844418723,1.6617259745127146,0.9181955589787782
2017-06-08,-0.00148866695060536,1.6592522179734952,0.9133279914859693
2017-06-09,0.002447531752735002,1.6633132904627814,0.9213811182003171
2017-06-12,0.016136066281977997,1.690152623965384,0.9768317751520144
2017-06-13,0.00912274101356873,1.7055714486272238,1.0
2017-06-14,0.018486498542332048,1.7371014927261141,1.0
2017-06-15,0.017488148622128875,1.7674801818026302,1.0
2017-06-16,0.0190661326756188,1.801179193450406,1.0
2017-06-19,0.0079283396712542,1.8154595539048763,1.0
2017-06-20,-0.0016549033070181,1.8124551438853616,0.9942317361343769
2017-06-21,-0.006850189171612848,1.800039483284684,0.9707611878473945
2017-06-22,-0.014290981253790636,1.7743151527729797,0.9235532708077947
2017-06-23,-0.00821355465994459,1.759741718281711,0.8970468282773083
2017-06-26,-0.02379608905856691,1.717866747633404,0.8250953692608525
2017-06-27,-0.017732671100604575,1.6874043816029554,0.7745184271681748
2017-06-28,-0.022159382609583507,1.6500125422939278,0.7158692887822212
2017-06-29,-0.007929439965433577,1.6369288668975956,0.6957392070218508
2017-06-30,-0.009417084504364992,1.6215137694303867,0.672709074610971
2017-07-03,-0.002912382609832151,1.6167913009266943,0.665724451223555
2017-07-05,0.007293813451572806,1.6285838750657793,0.683580090021139
2017-07-06,0.008430899788489325,1.6423143025136087,0.7049634103553477
2017-07-07,0.015167638406699043,1.6672243320042852,0.7456790730649481
2017-07-10,0.006052188440182847,1.677314687833633,0.7624398398814078
2017-07-11,0.01282697984839035,1.6988295695338842,0.7995261742760578
2017-07-12,0.009204035721263963,1.7144656575762136,0.8270708478272353
2017-07-13,0.01238860919081479,1.7357055025789985,0.865652124911968
2017-07-14,0.0062772270371435,1.746600920088306,0.8856317585604534
2017-07-17,0.015703951732289986,1.7740294566329458,0.9379038795707058
2017-07-18,0.00042589519618249145,1.7747850072564118,0.9393268935291554
2017-07-19,-0.0034353201133873867,1.7686880526240454,0.9279505365529095
2017-07-20,0.0040306757696487545,1.7758170607018242,0.9414349396971673
2017-07-21,-0.005605979286273729,1.7658618670433184,0.9229426440818911
2017-07-24,-0.012086755307876998,1.744518326748855,0.8843512867626158
2017-07-25,-0.0107867837573924,1.7257005847974072,0.8509906925099158
2017-07-26,-0.008641907181986092,1.710787240519689,0.824986790545468
2017-07-27,-0.002507631662942662,1.7064972162668035,0.8175207422365898
2017-07-28,-0.0008373402790182872,1.7050682974115907,0.8150364843852789
2017-07-31,0.006273355518669678,1.7157647970248662,0.8339814430997627
2017-08-01,0.01257956513237974,1.7373483720408847,0.8734646881911667
2017-08-02,0.0007074018237840696,1.7385773754478147,0.8756986153081465
2017-08-03,-0.000511047409479063,1.7376888799839132,0.8740867024431167
2017-08-04,-0.003227684423608444,1.7320801686529115,0.8639973210778202
2017-08-07,-0.0017506616097385506,1.7290478823966613,0.8585566556407302
2017-08-08,0.0009188896496065835,1.7306366865994698,0.8614180596037997
2017-08-09,0.00011080602763048537,1.7308284515759835,0.861763315702408
2017-08-10,0.0030048669512749873,1.7360293607884507,0.8712048554626963
2017-08-11,0.0011089741006298083,1.737954572387498,0.8747031724188359
2017-08-14,0.0007636183011054367,1.739281706305463,0.8771178663680574
2017-08-15,0.0003986172999723872,1.7399750140831218,0.8783800084161804
2017-08-16,-0.0009399097481056155,1.7383395946059248,0.8754112940739902
2017-08-17,0.003107136918481685,1.7437408537371832,0.8853067978663356
2017-08-18,0.0035427201964819996,1.7499184396771486,0.8967083715504274
2017-08-21,0.0012483038301272706,1.7521028695678078,0.9007427052740087
2017-08-22,-0.0003628853713356683,1.7514670570673665,0.899570741989133
